levels,algs,ratios,variable,times
0.001,sz,22.55,pom_a1_SRF,13
0.001,sz,22.55,pom_a1_SRF,14
0.001,sz,22.55,pom_a1_SRF,15
0.0001,sz,8.97,pom_a1_SRF,16
0.001,sz,22.55,pom_a1_SRF,17
0.001,sz,22.55,pom_a1_SRF,18
0.001,sz,22.55,pom_a1_SRF,19
0.001,sz,22.55,pom_a1_SRF,20
0.001,sz,22.55,pom_a1_SRF,21
0.001,sz,22.55,pom_a1_SRF,22
0.001,sz,22.55,pom_a1_SRF,23
0.001,sz,22.55,pom_a1_SRF,24
0.001,sz,22.55,pom_a1_SRF,25
0.001,sz,22.55,pom_a1_SRF,26
0.001,sz,22.55,pom_a1_SRF,27
0.001,sz,22.55,pom_a1_SRF,28
0.005,sz,44.67,pom_a1_SRF,29
0.001,sz,22.55,pom_a1_SRF,30
0.001,sz,22.55,pom_a1_SRF,31
0.001,sz,22.55,pom_a1_SRF,32
0.005,sz,44.67,pom_a1_SRF,33
0.001,sz,22.55,pom_a1_SRF,34
0.001,sz,22.55,pom_a1_SRF,35
0.001,sz,22.55,pom_a1_SRF,36
0.001,sz,22.55,pom_a1_SRF,37
0.001,sz,22.55,pom_a1_SRF,38
0.001,sz,22.55,pom_a1_SRF,39
0.001,sz,22.55,pom_a1_SRF,40
0.001,sz,22.55,pom_a1_SRF,41
0.005,sz,44.67,pom_a1_SRF,42
0.001,sz,22.55,pom_a1_SRF,43
0.001,sz,22.55,pom_a1_SRF,44
0.001,sz,22.55,pom_a1_SRF,45
0.001,sz,22.55,pom_a1_SRF,46
0.001,sz,22.55,pom_a1_SRF,47
0.001,sz,22.55,pom_a1_SRF,48
0.001,sz,22.55,pom_a1_SRF,49
0.001,sz,22.55,pom_a1_SRF,50
0.001,sz,22.55,pom_a1_SRF,51
0.001,sz,22.55,pom_a1_SRF,52
0.001,sz,22.55,pom_a1_SRF,53
0.001,sz,22.55,pom_a1_SRF,54
0.005,sz,44.67,pom_a1_SRF,55
0.001,sz,22.55,pom_a1_SRF,56
0.001,sz,22.55,pom_a1_SRF,57
0.001,sz,22.55,pom_a1_SRF,58
0.001,sz,22.55,pom_a1_SRF,59
0.001,sz,22.55,pom_a1_SRF,60
0.001,sz,22.55,pom_a1_SRF,61
0.001,sz,22.55,pom_a1_SRF,62
0.001,sz,22.55,pom_a1_SRF,63
0.001,sz,22.55,pom_a1_SRF,64
0.001,sz,22.55,pom_a1_SRF,65
0.001,sz,22.55,pom_a1_SRF,66
0.001,sz,22.55,pom_a1_SRF,67
0.001,sz,22.55,pom_a1_SRF,68
0.005,sz,44.67,pom_a1_SRF,69
0.001,sz,22.55,pom_a1_SRF,70
0.001,sz,22.55,pom_a1_SRF,71
0.001,sz,22.55,pom_a1_SRF,72
0.001,sz,22.55,pom_a1_SRF,73
0.001,sz,22.55,pom_a1_SRF,74
0.001,sz,22.55,pom_a1_SRF,75
0.001,sz,22.55,pom_a1_SRF,76
0.001,sz,22.55,pom_a1_SRF,77
0.001,sz,22.55,pom_a1_SRF,78
0.001,sz,22.55,pom_a1_SRF,79
0.001,sz,22.55,pom_a1_SRF,80
0.001,sz,22.55,pom_a1_SRF,81
0.005,sz,44.67,pom_a1_SRF,82
0.001,sz,22.55,pom_a1_SRF,83
0.001,sz,22.55,pom_a1_SRF,84
0.001,sz,22.55,pom_a1_SRF,85
0.001,sz,22.55,pom_a1_SRF,86
0.001,sz,22.55,pom_a1_SRF,87
0.001,sz,22.55,pom_a1_SRF,88
0.001,sz,22.55,pom_a1_SRF,89
0.001,sz,22.55,pom_a1_SRF,90
0.001,sz,22.55,pom_a1_SRF,91
0.001,sz,22.55,pom_a1_SRF,92
0.001,sz,22.55,pom_a1_SRF,93
0.001,sz,22.55,pom_a1_SRF,94
0.005,sz,44.67,pom_a1_SRF,95
0.001,sz,22.55,pom_a1_SRF,96
0.001,sz,22.55,pom_a1_SRF,97
0.001,sz,22.55,pom_a1_SRF,98
0.001,sz,22.55,pom_a1_SRF,99
0.005,sz,37.88,bc_a1_SRF,0
0.005,sz,37.88,bc_a1_SRF,1
0.005,sz,37.88,bc_a1_SRF,2
0.005,sz,37.88,bc_a1_SRF,3
0.005,sz,37.88,bc_a1_SRF,4
0.005,sz,37.88,bc_a1_SRF,5
0.005,sz,37.88,bc_a1_SRF,6
16.0,zfp,2.28,bc_a1_SRF,7
0.005,sz,37.88,bc_a1_SRF,8
16.0,zfp,2.28,bc_a1_SRF,9
16.0,zfp,2.28,bc_a1_SRF,10
0.005,sz,37.88,bc_a1_SRF,11
0.005,sz,37.88,bc_a1_SRF,12
16.0,zfp,2.28,bc_a1_SRF,13
16.0,zfp,2.28,bc_a1_SRF,14
16.0,zfp,2.28,bc_a1_SRF,15
0.005,sz,37.88,bc_a1_SRF,16
0.005,sz,37.88,bc_a1_SRF,17
0.005,sz,37.88,bc_a1_SRF,18
0.005,sz,37.88,bc_a1_SRF,19
0.005,sz,37.88,bc_a1_SRF,20
16.0,zfp,2.28,bc_a1_SRF,21
16.0,zfp,2.28,bc_a1_SRF,22
16.0,zfp,2.28,bc_a1_SRF,23
0.001,sz,18.70,bc_a1_SRF,24
0.005,sz,37.88,bc_a1_SRF,25
16.0,zfp,2.28,bc_a1_SRF,26
16.0,zfp,2.28,bc_a1_SRF,27
0.0001,sz,7.60,bc_a1_SRF,28
0.005,sz,37.88,bc_a1_SRF,29
16.0,zfp,2.28,bc_a1_SRF,30
0.005,sz,37.88,bc_a1_SRF,31
0.005,sz,37.88,bc_a1_SRF,32
0.005,sz,37.88,bc_a1_SRF,33
0.005,sz,37.88,bc_a1_SRF,34
16.0,zfp,2.28,bc_a1_SRF,35
0.005,sz,37.88,bc_a1_SRF,36
16.0,zfp,2.28,bc_a1_SRF,37
0.005,sz,37.88,bc_a1_SRF,38
16.0,zfp,2.28,bc_a1_SRF,39
16.0,zfp,2.28,bc_a1_SRF,40
0.005,sz,37.88,bc_a1_SRF,41
0.005,sz,37.88,bc_a1_SRF,42
0.005,sz,37.88,bc_a1_SRF,43
0.005,sz,37.88,bc_a1_SRF,44
16.0,zfp,2.28,bc_a1_SRF,45
0.005,sz,37.88,bc_a1_SRF,46
0.005,sz,37.88,bc_a1_SRF,47
0.005,sz,37.88,bc_a1_SRF,48
16.0,zfp,2.28,bc_a1_SRF,49
0.005,sz,37.88,bc_a1_SRF,50
16.0,zfp,2.28,bc_a1_SRF,51
0.005,sz,37.88,bc_a1_SRF,52
16.0,zfp,2.28,bc_a1_SRF,53
0.005,sz,37.88,bc_a1_SRF,54
0.005,sz,37.88,bc_a1_SRF,55
0.005,sz,37.88,bc_a1_SRF,56
0.005,sz,37.88,bc_a1_SRF,57
0.005,sz,37.88,bc_a1_SRF,58
16.0,zfp,2.28,bc_a1_SRF,59
16.0,zfp,2.28,bc_a1_SRF,60
16.0,zfp,2.28,bc_a1_SRF,61
0.005,sz,37.88,bc_a1_SRF,62
16.0,zfp,2.28,bc_a1_SRF,63
0.005,sz,37.88,bc_a1_SRF,64
0.005,sz,37.88,bc_a1_SRF,65
0.001,sz,18.70,bc_a1_SRF,66
0.005,sz,37.88,bc_a1_SRF,67
0.005,sz,37.88,bc_a1_SRF,68
0.005,sz,37.88,bc_a1_SRF,69
0.005,sz,37.88,bc_a1_SRF,70
0.005,sz,37.88,bc_a1_SRF,71
0.005,sz,37.88,bc_a1_SRF,72
0.005,sz,37.88,bc_a1_SRF,73
16.0,zfp,2.28,bc_a1_SRF,74
0.005,sz,37.88,bc_a1_SRF,75
16.0,zfp,2.28,bc_a1_SRF,76
0.005,sz,37.88,bc_a1_SRF,77
16.0,zfp,2.28,bc_a1_SRF,78
16.0,zfp,2.28,bc_a1_SRF,79
16.0,zfp,2.28,bc_a1_SRF,80
0.005,sz,37.88,bc_a1_SRF,81
0.005,sz,37.88,bc_a1_SRF,82
0.005,sz,37.88,bc_a1_SRF,83
16.0,zfp,2.28,bc_a1_SRF,84
0.005,sz,37.88,bc_a1_SRF,85
16.0,zfp,2.28,bc_a1_SRF,86
16.0,zfp,2.28,bc_a1_SRF,87
16.0,zfp,2.28,bc_a1_SRF,88
16.0,zfp,2.28,bc_a1_SRF,89
16.0,zfp,2.28,bc_a1_SRF,90
0.005,sz,37.88,bc_a1_SRF,91
16.0,zfp,2.28,bc_a1_SRF,92
16.0,zfp,2.28,bc_a1_SRF,93
0.005,sz,37.88,bc_a1_SRF,94
0.005,sz,37.88,bc_a1_SRF,95
0.005,sz,37.88,bc_a1_SRF,96
0.005,sz,37.88,bc_a1_SRF,97
0.005,sz,37.88,bc_a1_SRF,98
16.0,zfp,2.28,bc_a1_SRF,99
0.005,sz,12.58,TGCLDIWP,0
0.005,sz,12.58,TGCLDIWP,1
0.0001,sz,2.95,TGCLDIWP,2
0.0001,sz,2.95,TGCLDIWP,3
0.005,sz,12.58,TGCLDIWP,4
0.005,sz,12.58,TGCLDIWP,5
0.0001,sz,2.95,TGCLDIWP,6
0.0001,sz,2.95,TGCLDIWP,7
0.005,sz,12.58,TGCLDIWP,8
0.0001,sz,2.95,TGCLDIWP,9
0.0001,sz,2.95,TGCLDIWP,10
0.0001,sz,2.95,TGCLDIWP,11
0.0001,sz,2.95,TGCLDIWP,12
0.0001,sz,2.95,TGCLDIWP,13
0.005,sz,12.58,TGCLDIWP,14
0.005,sz,12.58,TGCLDIWP,15
0.005,sz,12.58,TGCLDIWP,16
0.0001,sz,2.95,TGCLDIWP,17
0.005,sz,12.58,TGCLDIWP,18
0.0001,sz,2.95,TGCLDIWP,19
0.0001,sz,2.95,TGCLDIWP,20
0.0001,sz,2.95,TGCLDIWP,21
0.0001,sz,2.95,TGCLDIWP,22
0.0001,sz,2.95,TGCLDIWP,23
0.005,sz,12.58,TGCLDIWP,24
0.0001,sz,2.95,TGCLDIWP,25
0.0001,sz,2.95,TGCLDIWP,26
0.0001,sz,2.95,TGCLDIWP,27
0.0001,sz,2.95,TGCLDIWP,28
0.005,sz,12.58,TGCLDIWP,29
0.005,sz,12.58,TGCLDIWP,30
0.005,sz,12.58,TGCLDIWP,31
0.0001,sz,2.95,TGCLDIWP,32
0.0001,sz,2.95,TGCLDIWP,33
0.0001,sz,2.95,TGCLDIWP,34
0.0001,sz,2.95,TGCLDIWP,35
0.0001,sz,2.95,TGCLDIWP,36
0.0001,sz,2.95,TGCLDIWP,37
0.005,sz,12.58,TGCLDIWP,38
0.0001,sz,2.95,TGCLDIWP,39
0.0001,sz,2.95,TGCLDIWP,40
0.0001,sz,2.95,TGCLDIWP,41
0.005,sz,12.58,TGCLDIWP,42
0.005,sz,12.58,TGCLDIWP,43
0.005,sz,12.58,TGCLDIWP,44
0.0001,sz,2.95,TGCLDIWP,45
0.0001,sz,2.95,TGCLDIWP,46
0.0001,sz,2.95,TGCLDIWP,47
0.005,sz,12.58,TGCLDIWP,48
0.005,sz,12.58,TGCLDIWP,49
0.005,sz,12.58,TGCLDIWP,50
0.0001,sz,2.95,TGCLDIWP,51
0.005,sz,12.58,TGCLDIWP,52
0.0001,sz,2.95,TGCLDIWP,53
0.005,sz,12.58,TGCLDIWP,54
0.005,sz,12.58,TGCLDIWP,55
0.005,sz,12.58,TGCLDIWP,56
0.005,sz,12.58,TGCLDIWP,57
0.005,sz,12.58,TGCLDIWP,58
16.0,zfp,2.21,TGCLDIWP,59
0.0001,sz,2.95,TGCLDIWP,60
0.0001,sz,2.95,TGCLDIWP,61
0.0001,sz,2.95,TGCLDIWP,62
0.0001,sz,2.95,TGCLDIWP,63
0.0001,sz,2.95,TGCLDIWP,64
0.0001,sz,2.95,TGCLDIWP,65
0.0001,sz,2.95,TGCLDIWP,66
0.005,sz,12.58,TGCLDIWP,67
0.005,sz,12.58,TGCLDIWP,68
0.0001,sz,2.95,TGCLDIWP,69
0.001,sz,6.15,TGCLDIWP,70
0.005,sz,12.58,TGCLDIWP,71
0.0001,sz,2.95,TGCLDIWP,72
0.0001,sz,2.95,TGCLDIWP,73
0.0001,sz,2.95,TGCLDIWP,74
0.005,sz,12.58,TGCLDIWP,75
0.0001,sz,2.95,TGCLDIWP,76
0.0001,sz,2.95,TGCLDIWP,77
0.0001,sz,2.95,TGCLDIWP,78
0.005,sz,12.58,TGCLDIWP,79
0.005,sz,12.58,TGCLDIWP,80
0.005,sz,12.58,TGCLDIWP,81
0.0001,sz,2.95,TGCLDIWP,82
0.005,sz,12.58,TGCLDIWP,83
0.005,sz,12.58,TGCLDIWP,84
0.0001,sz,2.95,TGCLDIWP,85
0.0001,sz,2.95,TGCLDIWP,86
0.001,sz,6.15,TGCLDIWP,87
0.0001,sz,2.95,TGCLDIWP,88
0.0001,sz,2.95,TGCLDIWP,89
0.0001,sz,2.95,TGCLDIWP,90
0.0001,sz,2.95,TGCLDIWP,91
0.0001,sz,2.95,TGCLDIWP,92
0.0001,sz,2.95,TGCLDIWP,93
0.0001,sz,2.95,TGCLDIWP,94
0.0001,sz,2.95,TGCLDIWP,95
0.0001,sz,2.95,TGCLDIWP,96
0.0001,sz,2.95,TGCLDIWP,97
0.0001,sz,2.95,TGCLDIWP,98
0.005,sz,12.58,TGCLDIWP,99
0.001,sz,31.74,dst_a1_SRF,0
0.001,sz,31.74,dst_a1_SRF,1
0.001,sz,31.74,dst_a1_SRF,2
0.001,sz,31.74,dst_a1_SRF,3
0.0005,sz,24.67,dst_a1_SRF,4
0.001,sz,31.74,dst_a1_SRF,5
0.001,sz,31.74,dst_a1_SRF,6
0.001,sz,31.74,dst_a1_SRF,7
0.001,sz,31.74,dst_a1_SRF,8
0.001,sz,31.74,dst_a1_SRF,9
0.0001,sz,13.71,dst_a1_SRF,10
0.001,sz,31.74,dst_a1_SRF,11
0.001,sz,31.74,dst_a1_SRF,12
0.001,sz,31.74,dst_a1_SRF,13
0.001,sz,31.74,dst_a1_SRF,14
0.001,sz,31.74,dst_a1_SRF,15
0.001,sz,31.74,dst_a1_SRF,16
0.0001,sz,13.71,dst_a1_SRF,17
0.001,sz,31.74,dst_a1_SRF,18
0.001,sz,31.74,dst_a1_SRF,19
16.0,zfp,2.27,dst_a1_SRF,20
0.0001,sz,13.71,dst_a1_SRF,21
0.001,sz,31.74,dst_a1_SRF,22
0.001,sz,31.74,dst_a1_SRF,23
0.001,sz,31.74,dst_a1_SRF,24
0.0001,sz,13.71,dst_a1_SRF,25
16.0,zfp,2.27,dst_a1_SRF,26
0.001,sz,31.74,dst_a1_SRF,27
0.001,sz,31.74,dst_a1_SRF,28
0.0001,sz,13.71,dst_a1_SRF,29
0.001,sz,31.74,dst_a1_SRF,30
0.001,sz,31.74,dst_a1_SRF,31
0.001,sz,31.74,dst_a1_SRF,32
0.001,sz,31.74,dst_a1_SRF,33
0.001,sz,31.74,dst_a1_SRF,34
0.001,sz,31.74,dst_a1_SRF,35
0.001,sz,31.74,dst_a1_SRF,36
0.001,sz,31.74,dst_a1_SRF,37
0.0001,sz,13.71,dst_a1_SRF,38
0.001,sz,31.74,dst_a1_SRF,39
16.0,zfp,2.27,dst_a1_SRF,40
16.0,zfp,2.27,dst_a1_SRF,41
0.0001,sz,13.71,dst_a1_SRF,42
0.0001,sz,13.71,dst_a1_SRF,43
0.001,sz,31.74,dst_a1_SRF,44
0.001,sz,31.74,dst_a1_SRF,45
0.001,sz,31.74,dst_a1_SRF,46
0.0001,sz,13.71,dst_a1_SRF,47
0.0001,sz,13.71,dst_a1_SRF,48
0.0001,sz,13.71,dst_a1_SRF,49
0.0001,sz,13.71,dst_a1_SRF,50
0.001,sz,31.74,dst_a1_SRF,51
0.001,sz,31.74,dst_a1_SRF,52
0.001,sz,31.74,dst_a1_SRF,53
0.001,sz,31.74,dst_a1_SRF,54
0.001,sz,31.74,dst_a1_SRF,55
0.001,sz,31.74,dst_a1_SRF,56
0.001,sz,31.74,dst_a1_SRF,57
0.0001,sz,13.71,dst_a1_SRF,58
0.001,sz,31.74,dst_a1_SRF,59
0.001,sz,31.74,dst_a1_SRF,60
16.0,zfp,2.27,dst_a1_SRF,61
0.001,sz,31.74,dst_a1_SRF,62
0.001,sz,31.74,dst_a1_SRF,63
0.001,sz,31.74,dst_a1_SRF,64
0.001,sz,31.74,dst_a1_SRF,65
0.001,sz,31.74,dst_a1_SRF,66
0.0001,sz,13.71,dst_a1_SRF,67
0.001,sz,31.74,dst_a1_SRF,68
0.001,sz,31.74,dst_a1_SRF,69
0.0001,sz,13.71,dst_a1_SRF,70
0.0001,sz,13.71,dst_a1_SRF,71
0.001,sz,31.74,dst_a1_SRF,72
0.001,sz,31.74,dst_a1_SRF,73
0.001,sz,31.74,dst_a1_SRF,74
0.001,sz,31.74,dst_a1_SRF,75
0.001,sz,31.74,dst_a1_SRF,76
0.0001,sz,13.71,dst_a1_SRF,77
16.0,zfp,2.27,dst_a1_SRF,78
0.0001,sz,13.71,dst_a1_SRF,79
0.001,sz,31.74,dst_a1_SRF,80
0.001,sz,31.74,dst_a1_SRF,81
0.001,sz,31.74,dst_a1_SRF,82
0.0001,sz,13.71,dst_a1_SRF,83
0.0001,sz,13.71,dst_a1_SRF,84
0.001,sz,31.74,dst_a1_SRF,85
0.001,sz,31.74,dst_a1_SRF,86
16.0,zfp,2.27,dst_a1_SRF,87
16.0,zfp,2.27,dst_a1_SRF,88
0.001,sz,31.74,dst_a1_SRF,89
0.0001,sz,13.71,dst_a1_SRF,90
0.001,sz,31.74,dst_a1_SRF,91
0.0005,sz,24.67,dst_a1_SRF,92
0.001,sz,31.74,dst_a1_SRF,93
0.0001,sz,13.71,dst_a1_SRF,94
0.001,sz,31.74,dst_a1_SRF,95
0.001,sz,31.74,dst_a1_SRF,96
0.001,sz,31.74,dst_a1_SRF,97
0.001,sz,31.74,dst_a1_SRF,98
0.001,sz,31.74,dst_a1_SRF,99
0.0005,sz,4.20,LHFLX,0
0.01,sz,14.58,LHFLX,1
0.0001,sz,2.62,LHFLX,2
0.0001,sz,2.62,LHFLX,3
0.01,sz,14.58,LHFLX,4
0.01,sz,14.58,LHFLX,5
0.01,sz,14.58,LHFLX,6
0.0005,sz,4.20,LHFLX,7
0.0001,sz,2.62,LHFLX,8
0.0001,sz,2.62,LHFLX,9
0.0001,sz,2.62,LHFLX,10
0.0001,sz,2.62,LHFLX,11
0.0001,sz,2.62,LHFLX,12
0.0001,sz,2.62,LHFLX,13
0.0001,sz,2.62,LHFLX,14
0.0001,sz,2.62,LHFLX,15
0.0001,sz,2.62,LHFLX,16
0.01,sz,14.58,LHFLX,17
0.0001,sz,2.62,LHFLX,18
0.0001,sz,2.62,LHFLX,19
0.0005,sz,4.20,LHFLX,20
0.0001,sz,2.62,LHFLX,21
0.0001,sz,2.62,LHFLX,22
0.0001,sz,2.62,LHFLX,23
0.0001,sz,2.62,LHFLX,24
0.0001,sz,2.62,LHFLX,25
0.0001,sz,2.62,LHFLX,26
0.01,sz,14.58,LHFLX,27
0.0001,sz,2.62,LHFLX,28
0.0001,sz,2.62,LHFLX,29
0.01,sz,14.58,LHFLX,30
0.0001,sz,2.62,LHFLX,31
0.0001,sz,2.62,LHFLX,32
0.0005,sz,4.20,LHFLX,33
0.001,sz,5.30,LHFLX,34
0.0005,sz,4.20,LHFLX,35
0.0001,sz,2.62,LHFLX,36
0.0001,sz,2.62,LHFLX,37
0.01,sz,14.58,LHFLX,38
0.0001,sz,2.62,LHFLX,39
0.01,sz,14.58,LHFLX,40
0.01,sz,14.58,LHFLX,41
0.0005,sz,4.20,LHFLX,42
0.01,sz,14.58,LHFLX,43
0.01,sz,14.58,LHFLX,44
0.0001,sz,2.62,LHFLX,45
0.0001,sz,2.62,LHFLX,46
0.0001,sz,2.62,LHFLX,47
0.0001,sz,2.62,LHFLX,48
0.0001,sz,2.62,LHFLX,49
0.0001,sz,2.62,LHFLX,50
0.0001,sz,2.62,LHFLX,51
0.0001,sz,2.62,LHFLX,52
0.0001,sz,2.62,LHFLX,53
0.01,sz,14.58,LHFLX,54
0.0005,sz,4.20,LHFLX,55
0.01,sz,14.58,LHFLX,56
0.0005,sz,4.20,LHFLX,57
0.0001,sz,2.62,LHFLX,58
0.0001,sz,2.62,LHFLX,59
0.0001,sz,2.62,LHFLX,60
0.0001,sz,2.62,LHFLX,61
0.0001,sz,2.62,LHFLX,62
0.0001,sz,2.62,LHFLX,63
0.0001,sz,2.62,LHFLX,64
0.0001,sz,2.62,LHFLX,65
0.01,sz,14.58,LHFLX,66
0.0001,sz,2.62,LHFLX,67
0.0001,sz,2.62,LHFLX,68
0.0005,sz,4.20,LHFLX,69
0.01,sz,14.58,LHFLX,70
0.0001,sz,2.62,LHFLX,71
0.01,sz,14.58,LHFLX,72
0.0001,sz,2.62,LHFLX,73
0.0001,sz,2.62,LHFLX,74
0.0001,sz,2.62,LHFLX,75
0.0001,sz,2.62,LHFLX,76
0.0001,sz,2.62,LHFLX,77
0.0001,sz,2.62,LHFLX,78
0.01,sz,14.58,LHFLX,79
0.01,sz,14.58,LHFLX,80
0.0001,sz,2.62,LHFLX,81
0.0005,sz,4.20,LHFLX,82
0.01,sz,14.58,LHFLX,83
0.0001,sz,2.62,LHFLX,84
0.01,sz,14.58,LHFLX,85
0.0001,sz,2.62,LHFLX,86
0.0001,sz,2.62,LHFLX,87
0.0001,sz,2.62,LHFLX,88
0.01,sz,14.58,LHFLX,89
0.0001,sz,2.62,LHFLX,90
0.0001,sz,2.62,LHFLX,91
0.01,sz,14.58,LHFLX,92
0.01,sz,14.58,LHFLX,93
0.01,sz,14.58,LHFLX,94
0.0001,sz,2.62,LHFLX,95
0.01,sz,14.58,LHFLX,96
0.0001,sz,2.62,LHFLX,97
0.01,sz,14.58,LHFLX,98
0.0001,sz,2.62,LHFLX,99
0.0005,sz,4.20,QFLX,0
0.01,sz,14.56,QFLX,1
0.01,sz,14.56,QFLX,2
0.0005,sz,4.20,QFLX,3
0.0001,sz,2.62,QFLX,4
0.0005,sz,4.20,QFLX,5
0.01,sz,14.56,QFLX,6
0.0001,sz,2.62,QFLX,7
0.0001,sz,2.62,QFLX,8
0.0001,sz,2.62,QFLX,9
0.0001,sz,2.62,QFLX,10
0.0001,sz,2.62,QFLX,11
0.01,sz,14.56,QFLX,12
0.0001,sz,2.62,QFLX,13
0.001,sz,5.30,QFLX,14
0.01,sz,14.56,QFLX,15
0.0001,sz,2.62,QFLX,16
0.0001,sz,2.62,QFLX,17
0.0001,sz,2.62,QFLX,18
0.0005,sz,4.20,QFLX,19
0.0001,sz,2.62,QFLX,20
0.0001,sz,2.62,QFLX,21
0.0005,sz,4.20,QFLX,22
0.0001,sz,2.62,QFLX,23
0.0001,sz,2.62,QFLX,24
0.0001,sz,2.62,QFLX,25
0.0001,sz,2.62,QFLX,26
0.0005,sz,4.20,QFLX,27
0.01,sz,14.56,QFLX,28
0.0001,sz,2.62,QFLX,29
0.0001,sz,2.62,QFLX,30
0.0001,sz,2.62,QFLX,31
0.0001,sz,2.62,QFLX,32
0.0001,sz,2.62,QFLX,33
0.0001,sz,2.62,QFLX,34
0.0001,sz,2.62,QFLX,35
0.0001,sz,2.62,QFLX,36
0.0001,sz,2.62,QFLX,37
0.0005,sz,4.20,QFLX,38
0.0001,sz,2.62,QFLX,39
0.01,sz,14.56,QFLX,40
0.0001,sz,2.62,QFLX,41
0.0001,sz,2.62,QFLX,42
0.0001,sz,2.62,QFLX,43
0.0001,sz,2.62,QFLX,44
0.0001,sz,2.62,QFLX,45
0.01,sz,14.56,QFLX,46
0.0001,sz,2.62,QFLX,47
0.0001,sz,2.62,QFLX,48
0.0001,sz,2.62,QFLX,49
0.0001,sz,2.62,QFLX,50
0.0001,sz,2.62,QFLX,51
0.0001,sz,2.62,QFLX,52
0.0001,sz,2.62,QFLX,53
0.01,sz,14.56,QFLX,54
0.0005,sz,4.20,QFLX,55
0.0001,sz,2.62,QFLX,56
0.0001,sz,2.62,QFLX,57
0.01,sz,14.56,QFLX,58
0.01,sz,14.56,QFLX,59
0.0005,sz,4.20,QFLX,60
0.0001,sz,2.62,QFLX,61
0.0005,sz,4.20,QFLX,62
0.01,sz,14.56,QFLX,63
0.0001,sz,2.62,QFLX,64
0.0001,sz,2.62,QFLX,65
0.0001,sz,2.62,QFLX,66
0.0001,sz,2.62,QFLX,67
0.0005,sz,4.20,QFLX,68
0.01,sz,14.56,QFLX,69
0.0005,sz,4.20,QFLX,70
0.01,sz,14.56,QFLX,71
0.01,sz,14.56,QFLX,72
0.0005,sz,4.20,QFLX,73
0.0001,sz,2.62,QFLX,74
0.0001,sz,2.62,QFLX,75
0.01,sz,14.56,QFLX,76
0.0001,sz,2.62,QFLX,77
0.0001,sz,2.62,QFLX,78
0.0001,sz,2.62,QFLX,79
0.0001,sz,2.62,QFLX,80
0.01,sz,14.56,QFLX,81
0.01,sz,14.56,QFLX,82
0.0001,sz,2.62,QFLX,83
0.0001,sz,2.62,QFLX,84
0.0001,sz,2.62,QFLX,85
0.0001,sz,2.62,QFLX,86
0.01,sz,14.56,QFLX,87
0.0001,sz,2.62,QFLX,88
0.005,sz,10.18,QFLX,89
0.0001,sz,2.62,QFLX,90
0.0001,sz,2.62,QFLX,91
0.0001,sz,2.62,QFLX,92
0.0001,sz,2.62,QFLX,93
0.0001,sz,2.62,QFLX,94
0.0005,sz,4.20,QFLX,95
0.0001,sz,2.62,QFLX,96
0.0005,sz,4.20,QFLX,97
0.0001,sz,2.62,QFLX,98
0.0001,sz,2.62,QFLX,99
0.0001,sz,2.82,LWCF,0
0.0001,sz,2.82,LWCF,1
0.0001,sz,2.82,LWCF,2
0.0001,sz,2.82,LWCF,3
0.0001,sz,2.82,LWCF,4
0.0001,sz,2.82,LWCF,5
0.0001,sz,2.82,LWCF,6
0.0001,sz,2.82,LWCF,7
0.0001,sz,2.82,LWCF,8
0.0001,sz,2.82,LWCF,9
0.0001,sz,2.82,LWCF,10
0.0001,sz,2.82,LWCF,11
0.0001,sz,2.82,LWCF,12
0.0001,sz,2.82,LWCF,13
0.0001,sz,2.82,LWCF,14
0.0001,sz,2.82,LWCF,15
0.0001,sz,2.82,LWCF,16
0.0001,sz,2.82,LWCF,17
0.0001,sz,2.82,LWCF,18
0.0001,sz,2.82,LWCF,19
0.0001,sz,2.82,LWCF,20
0.0001,sz,2.82,LWCF,21
0.0001,sz,2.82,LWCF,22
0.0001,sz,2.82,LWCF,23
0.0001,sz,2.82,LWCF,24
0.0001,sz,2.82,LWCF,25
0.0001,sz,2.82,LWCF,26
0.0001,sz,2.82,LWCF,27
0.0001,sz,2.82,LWCF,28
0.0001,sz,2.82,LWCF,29
0.0001,sz,2.82,LWCF,30
0.0001,sz,2.82,LWCF,31
0.0001,sz,2.82,LWCF,32
0.0001,sz,2.82,LWCF,33
0.0001,sz,2.82,LWCF,34
0.0001,sz,2.82,LWCF,35
0.0001,sz,2.82,LWCF,36
0.0001,sz,2.82,LWCF,37
0.0001,sz,2.82,LWCF,38
0.0001,sz,2.82,LWCF,39
0.0001,sz,2.82,LWCF,40
0.0001,sz,2.82,LWCF,41
0.0001,sz,2.82,LWCF,42
0.0001,sz,2.82,LWCF,43
0.0001,sz,2.82,LWCF,44
0.0001,sz,2.82,LWCF,45
0.0001,sz,2.82,LWCF,46
0.0001,sz,2.82,LWCF,47
0.0001,sz,2.82,LWCF,48
0.0001,sz,2.82,LWCF,49
0.0001,sz,2.82,LWCF,50
0.0001,sz,2.82,LWCF,51
0.0001,sz,2.82,LWCF,52
0.0001,sz,2.82,LWCF,53
0.0001,sz,2.82,LWCF,54
0.0001,sz,2.82,LWCF,55
0.0001,sz,2.82,LWCF,56
0.0001,sz,2.82,LWCF,57
0.0001,sz,2.82,LWCF,58
0.0001,sz,2.82,LWCF,59
0.0001,sz,2.82,LWCF,60
0.0001,sz,2.82,LWCF,61
0.0001,sz,2.82,LWCF,62
